PLOT AREA,PLOT_ID,Resort,Playground,Fitness Centre,University,Theatre,School,Restaurant,Pub,Worship,Library,Kid,Hospital,Cafe,NGO,Government,Diplomatic,Coworking,Company,Viewpoint,Museum,Hotel,T_GH,Attraction,Artwork,TOTAL,X,Y
1384,92560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954958.084,4014612.922
960,92584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954930.836,4014603.201
1128,92600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954937.146,4014617.884
402,35718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954986.986,4014687.186
744,47652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954962.063,4014692.485
668,49092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954969.562,4014730.773
496,49096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954960.42,4014735.567
755,61380,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3954935.729,4014766.133
1096,98240,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,3954923.758,4014783.522
692,49140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954838.514,4014749.367
680,49144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954856.473,4014743.859
1188,73734,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3954815.091,4014735.866
262,30098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3951173.389,4015758.609
852,90384,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,3951015.569,4015626.88
4247,453499,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,8,3950783.813,4015413.843
3416,410536,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,7,3950809.258,4015347.519
4205,425720,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,3950673.065,4015340.203
3003,312249,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,8,3950888.511,4015506.446
3100,461125,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,8,3950741.038,4015466.145
3240,446790,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,7,3950751.699,4015418.402
1800,224160,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3950529.344,4015472.646
1015,41335,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3952483.251,4013449.809
1376,96848,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3952615.032,4013484.148
1564,102935,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3952615.247,4013463.185
144,97200,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3952615.309,4013449.301
99,66836,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3952536.007,4013498.021
294,88004,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,3952613.2,4013568.544
828,75456,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3952564.297,4013568.511
420,62890,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3952550.417,4013566.586
825,69190,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3952557.222,4013567.588
630,96540,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3952623.835,4013551.9
2037,135198,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,3952647.221,4013543.64
330,70873,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3952545.609,4013517.266
1248,87035,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3952610.571,4013578.719
1100,66960,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3952553.292,4013582.675
440,73667,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3952562.185,4013584.109
135,100590,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3952617.697,4013614.701
3872,190806,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3954175.201,4014021.453
492,5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952140.988,4012649.84
422,5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952132.222,4012699.284
245,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952043.178,4012665.712
245,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952091.87,4012723.906
440,5952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3951996.05,4012642.946
844,11920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3952034.557,4012610.973
420,5978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3951991.098,4012599.868
539,46774,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3952530.427,4013624.861
270,33415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3952500.507,4013632.32
468,63279,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3952603.372,4013685.531
190,70390,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3952594.975,4013674.029
110,70400,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3952596.817,4013676.62
2057,146676,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3953045.212,4014012.373
1274,114309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3952964.96,4014029.338
980,123116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3952976.703,4014029.81
611,114517,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3952951.801,4014039.775
1728,72468,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,3954408.712,4013500.635
1250,29550,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3953700.808,4013526.713
3640,385588,0,0,0,0,0,0,9,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,3954858.005,4015183.889
4309,427025,0,0,0,0,0,0,13,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,3954824.534,4015166.362
3960,249480,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,3953267.997,4013926.367
3600,342930,0,0,0,0,1,0,7,6,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,2,23,3953173.426,4014575.894
1947,387816,0,0,0,0,1,0,6,7,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,2,23,3953106.934,4014630.999
936,423108,0,0,0,0,1,0,9,7,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,2,26,3953111.793,4014663.092
5040,510006,0,0,0,0,1,0,11,10,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,2,32,3953183.221,4014686.947
1932,558670,0,0,0,0,1,0,10,9,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,2,30,3953234.632,4014704.249
2940,527436,0,0,0,0,1,0,11,10,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,2,32,3953180.199,4014748.413
1176,527478,0,0,0,0,1,0,11,10,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,2,32,3953187.181,4014749.701
1720,540338,0,0,0,0,1,0,10,8,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,2,29,3953239.357,4014743.908
3024,527814,0,0,0,0,1,0,11,10,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,2,32,3953167.208,4014748.28
1769,376652,0,0,0,0,1,0,8,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,22,3953180.747,4014859.439
1904,108122,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3953204.174,4013786.938
1526,108136,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3953209.588,4013803.581
854,69888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954922.817,4014363.465
840,72695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954924.303,4014370.558
1218,72702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954951.582,4014410.335
1225,72744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954974.868,4014397.459
1337,75516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954990.331,4014448.919
1320,95128,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3953875.912,4014033.316
315,82485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3952929.499,4014115.529
828,175590,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3953041.788,4014168.724
1224,180829,0,0,0,0,0,1,6,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,13,3952835.049,4014410.886
48,127704,0,0,0,0,0,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,3952880.78,4014407.507
245,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952017.581,4012820.684
249,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951958.422,4012796.849
442,7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951828.889,4012925.259
212,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951976.016,4012865.557
207,3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951992.421,4012866.004
446,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951902.021,4012873.807
288,8310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3952157.421,4013024.949
236,4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951978.009,4012969.703
438,8368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3951940.873,4012992.874
444,8370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3951956.124,4012994.779
230,9100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3952028.007,4013107.359
122,4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952088.982,4013107.295
101,4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952127.383,4013074.784
232,9152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3952161.816,4013040.974
216,9154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3952151.238,4013045.606
241,4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952093.996,4013037.976
151,5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3953699.16,4013413.67
4060,503055,0,0,0,0,0,0,18,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,27,3949610.551,4015161.838
3937,445997,0,0,0,0,0,0,16,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,24,3949596.558,4015176.982
545,72975,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,3951080.855,4015318.985
2214,263268,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,7,3950995.183,4015385.18
1243,161491,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,3951012.366,4015325.08
472,59360,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,3951117.911,4015502.476
1104,118768,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,6,3951011.838,4015536.823
1560,193102,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,3951017.858,4015485.933
402,42636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3951174.374,4015211.921
369,42654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3951088.661,4015172.243
411,42657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3951103.912,4015166.676
528,57064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3951006.769,4015251.765
640,71335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3950993.389,4015253.547
381,42810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3951053.597,4015229.912
654,85650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3950977.765,4015232.821
387,42903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3951036.088,4015204.401
1120,117320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3950997.879,4015277.124
2289,311976,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,7,3950929.69,4015512.653
2856,312690,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,8,3950938.334,4015448.046
2480,297820,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,7,3950917.843,4015446.171
1272,64974,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3950486.244,4014339.699
1856,89696,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,3950535.495,4014401.099
165,50485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952331.837,4014247.424
23,10098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952276.804,4014209.653
396,25017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3954287.275,4013967.437
917,65226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954930.706,4014166.422
996,55920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954930.734,4014204.602
381,14484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3953135.674,4013226.797
486,27951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954962.413,4014165.806
935,18275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3954354.139,4013005.58
596,14624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954341.396,4013005.965
970,18290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3954310.81,4013006.527
795,18295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3954324.422,4013006.811
925,20205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3954346.147,4013054.675
816,24258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3954352.721,4013039.844
695,20225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3954353.383,4013023.169
785,20230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3954312.836,4013024.366
1182,24336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3954266.109,4013042.401
1694,204876,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950576.049,4015380.196
1960,204890,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950567.229,4015380.395
840,6668,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3952258.809,4012207.595
464,3354,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3952171.336,4012235.909
1391,194038,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950479.311,4015447.76
1352,194051,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950482.098,4015462.983
1794,194064,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950494.619,4015464.51
1391,194077,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950487.008,4015445.625
1920,119568,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3949422.928,4015523.027
1519,104930,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3949196.344,4015492.844
1326,90642,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3949456.202,4015525.194
2835,300972,0,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,16,3949511.8,4015210.536
1055,71575,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,4,3948989.939,4015140.698
1015,71580,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,4,3948963.517,4015140.961
786,85770,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3950779.229,4015192.853
702,48564,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950869.026,4013857.918
903,58961,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950894.037,4013934.486
1015,58968,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950894.029,4013918.733
980,61894,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950824.827,4013959.038
615,44375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3951119.781,4013960.474
945,64239,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3950925.66,4014021.414
1215,86373,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3950846.949,4014140.163
1048,76928,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3950894.643,4014138.202
856,111320,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3950702.725,4015014.136
500,69635,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3950779.245,4015042.862
500,69665,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3950765.661,4015080.937
1992,93320,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,3949315.971,4014513.18
1846,198848,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,7,3950801.566,4014852.177
642,27933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955190.596,4014224.725
736,38696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955183.75,4014289.837
732,38700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955196.112,4014284.84
708,38752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955197.725,4014258.856
648,29070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955182.864,4014236.187
606,29073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955176.198,4014247.898
609,29076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955169.534,4014259.244
594,29079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955163.023,4014270.803
576,29082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955156.51,4014282.471
716,39988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955077.121,4014362.666
1025,50580,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3955193.578,4014307.498
875,50585,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3955170.861,4014298.595
567,30354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955149.887,4014294.11
699,31161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955050.445,4014436.442
864,41552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955009.805,4014426.152
624,31167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955030.557,4014420.663
543,31173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955008.242,4014410.916
845,51965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954989.903,4014394.914
741,31182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955029.373,4014402.483
1140,52090,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955110.437,4014373.245
952,41676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955069.407,4014376.111
1050,52100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955075.13,4014388.418
875,52110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955106.445,4014397.255
680,41692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955057.882,4014390.164
885,52160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955075.653,4014422.371
915,52165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955076.475,4014406.747
925,52170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955103.867,4014407.43
940,52180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954973.102,4014378.197
808,41748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954988.828,4014377.343
616,41776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955052.387,4014352.638
516,32352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955028.591,4014476.301
615,32355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955027.345,4014465.303
784,43144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955053.765,4014463.143
644,43156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955011.608,4014441.251
1110,54075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955099.934,4014444.754
896,43264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3955073.628,4014456.086
1200,27145,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3951141.034,4013338.735
1135,27200,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3951171.576,4013332.718
635,29355,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3951318.443,4013411.289
630,35232,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3951378.271,4013415.21
452,24916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3951292.781,4013484.943
